purID,productID,cost,amount
3304,54,14.74,4
3305,109,2.94,1
3305,42,1.53,2
3305,64,1.46,3
3305,132,3.77,1
3305,130,16.89,1
3305,63,3.05,2
3305,39,6.38,3
3306,125,0.41,4
3306,22,8.56,2
3306,42,1.85,3
3306,105,1.41,3
3306,45,19.25,4
3306,54,9.53,2
3306,58,2.37,4
3306,139,0.67,2
3307,110,5.14,1
3307,43,1.93,1
3308,125,0.52,3
3308,101,1.03,1
3308,9,1.59,2
3308,143,3.42,3
3308,46,11.79,1
3309,1,1.74,4
3309,118,5.4,3
3309,81,4.29,2
3309,26,4.47,4
3309,63,4.15,2
3309,15,1.78,4
3310,34,2.62,2
3310,74,1.75,4
3310,151,1.65,4
3310,30,1.53,2
3311,118,4.09,3
3311,107,14.67,2
3311,52,19.11,1
3311,59,1.88,2
3311,138,12.37,3
3311,113,6.16,3
3311,47,21.37,1
3312,101,0.88,2
3312,115,5.06,1
3312,96,4.44,1
3313,94,2.37,3
3313,133,9.13,1
3313,31,1.98,1
3313,98,6.52,2
3313,153,2.65,4
3314,100,4.72,2
3314,3,1.11,4
3314,121,6.39,1
3314,69,3.2,3
3314,145,0.85,2
3315,60,4.01,3
3315,145,0.87,3
3315,91,1.26,3
3316,17,2.49,4
3316,15,2.19,3
3317,149,62.83,3
3317,131,25.64,4
3317,132,4.7,2
3318,15,2.78,2
3318,69,2.63,2
3319,143,4.38,3
3319,28,2.83,3
3319,102,1.5,1
3319,2,1.38,2
3319,75,1.04,1
3319,127,6.3,2
3320,145,0.93,1
3320,6,1.75,4
3320,77,1.93,2
3320,108,1.56,1
3320,46,10.38,1
3321,21,6.15,3
3321,68,2.03,1
3322,66,2.49,3
3322,61,3.79,4
3323,13,0.99,3
3323,140,18.88,3
3323,143,3.24,2
3323,67,2.92,4
3323,124,1.05,1
3324,40,6.27,3
3324,107,11.35,2
3324,122,3.38,4
3325,81,5.43,4
3325,4,1.19,4
3325,125,0.43,3
3325,102,1.92,4
3325,25,13.35,1
3325,99,3.52,4
3326,13,0.99,1
3326,64,1.36,3
3326,75,0.71,3
3326,127,5.61,2
3326,31,2.06,2
3326,58,2.15,1
3326,141,23.47,1
3327,13,1.21,4
3327,37,4.75,2
3327,2,1.35,1
3327,79,2.81,2
3327,139,0.74,2
3328,31,1.67,4
3328,122,2.08,3
3328,154,3.62,1
3329,135,0.67,1
3329,152,1.58,3
3329,54,13.62,2
3330,96,6.99,3
3330,34,2.32,2
3330,107,11.56,2
3331,25,14.3,1
3331,84,1.23,4
3332,53,25.3,2
3332,13,1.36,3
3332,142,28.52,4
3332,128,2.1,3
3332,27,6.64,4
3333,11,1.1,4
3333,38,5.21,1
3333,50,10.61,1
3334,63,4.37,2
3334,33,3.27,1
3335,131,22.18,4
3335,63,3.91,1
3335,3,1.01,3
3335,15,2.14,1
3335,9,1.89,4
3335,26,4.21,1
3335,96,4.79,3
3336,114,1.66,1
3336,121,4.95,2
3336,30,1.71,3
3336,83,2.18,2
3336,132,3.92,4
3336,58,2.92,4
3337,17,3.38,2
3337,24,6.78,2
3338,5,0.97,3
3338,80,3.97,4
3338,148,1.47,3
3339,144,15.08,4
3339,8,1.12,3
3340,97,4.87,3
3340,30,1.54,2
3340,73,0.77,4
3340,88,4.41,2
3340,12,1.64,4
3340,147,6.18,2
3340,51,15.77,1
3340,138,11.06,1
3341,68,1.99,3
3341,64,1.25,3
3341,125,0.53,2
3341,77,2.19,3
3342,9,1.68,4
3342,16,2.39,1
3343,113,5.24,1
3343,103,2.85,2
3343,37,6.25,3
3343,70,2.18,2
3343,150,1.23,3
3343,86,4.93,4
3343,73,0.67,1
3343,121,3.39,3
3344,38,5.41,3
3344,81,5.14,2
3344,117,4.88,2
3344,107,11.3,4
3345,27,7.61,4
3345,71,0.63,4
3345,91,1.77,3
3345,119,1.04,2
3345,56,1.47,2
3345,25,15.87,2
3345,102,2.29,2
3346,104,1.49,1
3346,25,15.85,1
3346,17,3.38,3
3346,11,1.06,4
3346,67,2.83,3
3346,134,12.97,2
3346,79,1.59,2
3346,20,7.48,1
3347,33,2.05,1
3347,111,0.82,1
3347,6,1.45,4
3347,16,2.54,2
3347,98,6.58,3
3348,6,1.72,3
3348,22,7.22,2
3348,5,0.99,1
3348,150,1.23,1
3348,78,2.82,2
3348,28,2.14,2
3348,151,1.94,3
3348,129,15.44,3
3349,49,10.17,3
3349,127,3.97,2
3349,84,1.61,4
3350,138,10.63,2
3350,147,5.38,2
3350,144,13.37,2
3350,84,1.24,3
3350,89,3.58,4
3350,76,1.44,3
3350,29,10.11,4
3350,15,2.41,3
3351,31,2.12,2
3351,133,6.82,1
3351,24,6.8,3
3351,10,1.51,2
3352,57,2.29,3
3352,70,2.54,1
3352,149,62.64,3
3352,53,30.69,3
3353,41,7.0,3
3353,94,2.72,2
3353,3,1.15,4
3353,43,1.74,3
3353,96,8.42,1
3354,49,9.07,2
3354,117,6.51,2
3354,34,2.22,4
3354,147,8.18,4
3355,148,2.59,1
3355,100,4.61,1
3355,127,5.89,3
3355,149,60.81,1
3355,83,2.65,1
3355,16,1.92,2
3355,101,1.17,3
3355,39,6.05,2
3356,83,2.59,3
3356,119,1.27,2
3356,69,2.02,3
3356,89,4.22,2
3356,134,12.41,4
3356,115,4.49,1
3356,127,5.63,2
3356,77,2.05,4
3357,29,9.22,4
3357,32,3.65,1
3357,76,1.26,4
3357,16,2.03,2
3357,51,12.91,2
3357,107,10.27,4
3357,25,15.85,4
3357,7,1.46,3
3358,67,2.7,1
3358,27,7.53,2
3358,153,2.67,1
3359,78,2.73,1
3359,53,20.59,2
3360,74,1.32,4
3360,120,2.64,4
3360,7,1.46,4
3360,90,8.0,2
3360,23,6.73,2
3360,42,1.89,4
3360,93,4.72,3
3361,61,4.47,1
3361,154,2.94,2
3361,103,3.62,3
3361,131,30.87,4
3361,118,3.67,3
3361,90,9.29,2
3361,147,5.2,4
3361,111,0.63,1
3362,4,1.13,1
3362,98,5.07,3
3362,140,18.88,3
3362,43,1.95,2
3362,121,4.08,1
3362,21,6.52,2
3363,79,4.01,2
3363,135,0.5,4
3363,17,3.38,4
3363,149,64.07,1
3363,105,1.08,1
3363,130,18.05,2
3363,53,26.68,4
3364,134,14.43,3
3364,102,1.02,1
3364,35,3.7,2
3364,138,9.82,3
3364,6,1.73,2
3364,39,4.95,4
3365,139,0.69,3
3365,122,1.7,4
3365,30,1.54,1
3365,146,0.86,3
3365,45,21.14,4
3365,116,0.9,1
3365,107,10.72,2
3365,24,6.64,4
3366,40,5.86,4
3366,134,11.65,3
3366,96,5.8,2
3366,88,6.07,3
3366,111,0.88,3
3367,8,1.03,3
3367,100,4.72,3
3367,16,2.39,3
3368,78,2.91,2
3368,33,3.0,1
3368,55,17.36,2
3368,32,3.49,1
3368,141,24.33,1
3369,15,1.68,4
3369,30,1.52,4
3369,132,5.87,1
3369,28,2.34,1
3369,51,20.33,2
3370,50,11.4,2
3370,69,2.33,3
3370,83,2.61,1
3370,21,6.8,4
3371,21,7.02,3
3371,124,2.31,2
3371,83,1.22,4
3371,23,6.78,3
3372,29,8.19,2
3372,8,1.05,2
3372,138,11.45,2
3372,122,2.35,4
3372,131,27.38,2
3373,141,24.33,4
3373,85,2.17,2
3374,91,1.99,1
3374,108,2.61,2
3374,58,2.12,1
3374,5,1.14,2
3375,151,1.76,1
3375,24,6.27,1
3375,52,21.11,2
3375,25,15.17,3
3375,89,3.73,1
3376,98,5.78,3
3376,53,30.35,4
3376,64,1.27,2
3376,104,1.1,2
3376,143,4.67,4
3377,29,11.1,3
3377,122,1.44,4
3377,28,2.34,1
3377,12,1.49,2
3377,58,2.3,2
3377,72,0.78,3
3378,78,2.85,4
3378,6,1.58,4
3378,7,1.52,2
3378,104,1.78,1
3378,64,1.34,1
3378,145,0.91,2
3379,34,2.84,3
3379,96,6.96,3
3379,27,9.09,4
3379,11,0.9,3
3380,24,6.97,1
3380,110,5.12,1
3381,8,0.86,2
3381,27,6.26,3
3381,108,2.37,1
3381,19,3.98,3
3381,140,19.06,2
3381,6,1.73,2
3381,94,2.46,2
3382,43,2.14,1
3382,70,2.85,2
3382,22,8.44,2
3383,80,3.25,2
3383,148,2.59,4
3383,130,9.89,1
3383,16,1.92,1
3383,46,10.74,2
3384,129,10.63,2
3384,45,23.66,2
3384,136,9.12,3
3384,10,1.35,1
3385,73,0.62,2
3385,82,1.06,4
3385,108,1.21,4
3385,38,5.11,4
3386,50,13.64,2
3386,45,19.6,1
3386,54,18.55,2
3386,60,3.85,3
3386,149,71.36,2
3386,34,2.26,4
3386,18,4.22,3
3386,58,2.52,1
3387,5,0.94,2
3387,97,5.13,2
3387,154,3.48,3
3388,38,5.02,1
3388,63,3.31,1
3388,31,1.53,2
3388,37,5.63,3
3388,51,15.67,2
3389,134,9.71,4
3389,45,23.66,2
3389,85,2.0,4
3389,97,5.13,4
3390,122,2.23,2
3390,24,7.16,1
3391,43,1.67,2
3391,21,6.91,3
3391,149,82.4,3
3392,75,0.77,1
3392,139,0.55,4
3392,153,1.6,1
3392,59,1.79,3
3392,51,18.28,4
3393,25,15.41,1
3393,40,5.52,1
3393,77,2.16,3
3393,93,0.67,3
3393,144,15.08,1
3393,82,0.73,4
3394,80,4.06,1
3394,49,10.48,3
3394,46,14.26,2
3394,42,1.71,4
3394,6,1.77,4
3394,154,3.08,4
3394,127,5.63,3
3395,69,2.18,2
3395,6,1.63,3
3395,107,12.13,1
3396,21,6.95,4
3396,27,6.6,2
3396,141,24.76,4
3396,49,10.17,4
3396,39,6.78,4
3396,55,18.3,2
3396,98,5.61,4
3397,108,3.12,2
3397,83,4.13,4
3398,13,1.43,4
3398,135,0.62,2
3398,136,11.15,4
3398,76,2.37,4
3398,104,1.83,2
3398,140,11.32,3
3399,16,2.15,2
3399,17,3.5,4
3399,62,3.49,3
3399,93,2.99,4
3400,128,2.1,1
3400,50,11.89,1
3400,6,1.86,4
3400,29,12.02,2
3400,2,1.52,2
3401,150,1.63,3
3401,23,5.73,2
3401,104,1.1,4
3401,154,1.86,3
3402,35,3.7,3
3402,39,6.16,4
3402,96,5.85,3
3402,60,3.59,1
3403,127,6.25,1
3403,145,0.98,2
3403,58,2.12,4
3403,65,3.63,3
3404,2,1.39,2
3404,92,1.91,2
3404,13,1.21,4
3404,139,0.63,2
3404,30,1.92,4
3405,142,25.04,1
3405,7,1.56,2
3405,115,4.43,1
3405,66,2.55,1
3405,91,1.55,2
3405,71,0.5,4
3406,78,2.73,2
3406,120,2.33,4
3406,76,1.74,1
3406,6,1.77,1
3407,7,1.56,2
3407,110,5.74,2
3407,61,4.3,2
3407,56,1.87,4
3407,132,5.87,3
3407,5,0.97,3
3407,50,12.42,4
3407,63,3.46,3
3408,58,1.94,3
3408,134,12.12,1
3408,111,1.01,4
3409,24,7.26,4
3409,106,2.03,4
3409,48,20.06,3
3409,7,1.56,3
3409,39,6.91,4
3409,93,1.39,1
3409,65,3.65,4
3410,44,16.77,3
3410,40,5.01,3
3410,88,5.84,4
3410,91,1.19,1
3410,144,16.99,2
3410,113,5.93,4
3411,136,10.8,2
3411,111,1.11,1
3411,26,4.21,1
3411,106,2.59,2
3411,67,2.7,2
3411,17,2.04,4
3412,98,5.67,3
3412,29,6.46,2
3412,81,3.85,3
3412,67,2.33,3
3412,92,1.97,2
3412,65,3.81,3
3413,145,1.01,1
3413,45,21.91,2
3413,66,2.72,4
3413,98,5.6,1
3413,91,1.36,3
3413,123,2.7,3
3413,47,21.56,2
3413,19,3.98,4
3414,98,6.62,3
3414,28,4.15,2
3414,13,0.99,1
3414,77,0.97,2
3414,131,33.49,3
3414,132,5.79,1
3415,44,19.05,2
3415,68,2.74,3
3415,4,1.18,3
3415,99,3.57,3
3415,143,5.29,1
3415,70,2.21,3
3416,25,15.85,4
3416,38,5.18,1
3416,43,1.87,1
3416,18,3.97,3
3416,11,1.06,2
3416,67,2.83,4
3416,35,2.61,3
3416,44,18.86,1
3417,33,2.98,3
3417,96,7.49,2
3417,50,10.7,1
3417,106,0.61,1
3417,5,1.07,3
3418,132,3.92,2
3418,93,2.3,3
3418,138,9.98,3
3418,143,3.52,1
3418,7,1.46,4
3418,95,3.72,2
3418,92,2.12,3
3418,71,0.52,2
3419,29,7.04,3
3419,124,1.7,1
3420,29,7.8,2
3420,153,2.67,4
3421,38,5.41,3
3421,108,2.38,4
3421,34,2.68,4
3421,150,1.63,1
3421,149,60.81,4
3421,3,1.01,4
3422,114,1.25,4
3422,6,1.72,2
3422,23,6.78,3
3422,17,3.5,3
3423,144,14.12,2
3423,20,7.2,2
3424,130,14.52,1
3424,46,9.67,3
3424,100,6.19,4
3424,122,1.84,2
3424,16,2.46,4
3425,130,18.25,1
3425,115,3.09,3
3425,123,3.11,4
3425,35,3.51,2
3425,1,2.23,1
3425,82,1.02,4
3425,59,2.03,1
3425,55,19.93,2
3426,25,16.2,4
3426,4,1.19,3
3426,136,15.23,2
3426,114,1.83,3
3427,19,3.9,3
3427,54,11.07,1
3427,140,11.32,2
3428,14,1.76,2
3428,8,0.93,2
3429,63,4.0,3
3429,128,1.52,2
3429,114,1.57,4
3429,109,2.87,2
3429,73,0.59,4
3429,111,0.85,4
3430,105,0.81,1
3430,55,17.74,2
3431,15,1.68,3
3431,104,1.48,4
3431,66,2.55,3
3431,145,1.1,3
3432,65,3.65,3
3432,112,1.54,1
3432,10,1.38,2
3432,52,23.64,4
3432,115,6.14,2
3432,88,5.71,3
3432,131,30.87,1
3432,35,2.61,2
3433,29,5.61,4
3433,83,3.51,2
3433,4,1.51,2
3433,100,3.42,2
3433,42,1.72,4
3433,27,4.81,4
3433,136,12.83,2
3434,47,20.28,1
3434,80,3.81,2
3434,122,2.09,3
3434,48,20.76,2
3434,8,1.17,2
3435,112,1.69,1
3435,1,2.03,2
3435,10,1.45,2
3435,125,0.58,1
3436,34,2.92,1
3436,2,1.33,1
3436,81,4.9,1
3437,108,2.64,4
3437,51,15.67,1
3437,45,20.57,3
3437,38,5.16,3
3438,93,2.61,3
3438,45,20.69,3
3438,41,5.84,1
3438,139,0.65,3
3438,71,0.5,1
3438,38,4.7,3
3439,48,25.27,3
3439,154,3.29,3
3439,9,1.55,1
3439,132,4.77,2
3439,40,5.44,3
3439,139,0.71,1
3439,89,4.2,1
3439,148,2.0,3
3440,62,4.25,3
3440,33,3.13,2
3440,112,1.54,3
3440,77,2.79,4
3440,111,0.63,3
3441,38,5.61,2
3441,19,3.88,4
3441,126,7.6,3
3442,34,2.26,3
3442,66,2.61,3
3442,117,6.21,1
3442,147,6.39,2
3442,136,10.24,3
3442,1,2.29,2
3442,124,1.66,1
3443,24,7.08,3
3443,147,6.18,3
3444,95,3.79,4
3444,142,27.64,1
3444,150,2.0,1
3444,62,3.87,3
3444,40,5.54,3
3444,127,6.51,4
3445,12,1.64,4
3445,67,2.75,4
3445,153,1.54,1
3446,30,1.54,1
3446,119,1.16,2
3446,59,1.95,3
3446,56,1.85,4
3447,30,1.49,1
3447,85,2.01,1
3448,72,0.59,4
3448,35,3.44,1
3448,39,6.4,3
3448,130,14.04,2
3449,6,1.73,1
3449,69,2.55,3
3449,124,1.55,2
3449,114,1.63,2
3449,53,30.35,2
3450,100,5.45,2
3450,150,1.23,3
3450,32,3.39,3
3451,141,24.82,3
3451,150,1.63,2
3451,68,2.61,3
3451,148,2.59,3
3452,89,3.58,2
3452,11,1.3,2
3452,57,2.59,2
3452,94,2.79,4
3452,80,3.79,1
3452,140,19.39,4
3452,150,1.63,3
3453,145,0.98,2
3453,112,1.69,4
3453,57,1.73,3
3453,6,1.77,1
3453,127,5.08,4
3453,88,5.42,3
3453,90,8.76,3
3454,87,4.42,4
3454,9,2.05,2
3454,100,3.42,2
3455,49,9.85,2
3455,146,0.86,4
3455,95,3.84,4
3456,7,1.59,3
3456,61,4.19,1
3456,56,1.95,1
3456,5,0.94,3
3456,136,14.52,4
3456,112,1.57,4
3456,139,0.46,4
3456,48,19.95,4
3457,30,1.91,4
3457,56,2.22,2
3458,51,15.8,2
3458,118,4.71,3
3458,2,1.12,4
3458,131,31.5,4
3458,52,26.18,3
3458,17,3.5,4
3458,141,24.49,1
3458,71,0.63,2
3459,110,5.25,1
3459,54,9.03,2
3459,23,6.39,2
3460,135,0.55,2
3460,64,1.34,3
3460,143,3.98,4
3460,26,2.97,2
3460,39,6.99,3
3461,146,0.85,1
3461,29,5.56,4
3461,22,8.11,2
3461,143,4.67,2
3462,51,15.67,2
3462,8,0.85,4
3462,117,4.56,2
3462,95,3.92,1
3462,121,6.13,3
3462,11,0.91,3
3463,57,2.18,1
3463,151,1.82,3
3463,88,6.07,1
3463,121,5.29,4
3464,120,2.0,3
3464,154,1.86,1
3465,32,3.61,2
3465,125,0.47,3
3465,64,1.28,1
3465,143,5.04,4
3465,78,3.19,3
3465,120,2.03,4
3465,13,1.04,1
3465,138,11.28,2
3466,71,0.59,2
3466,70,2.21,1
3466,129,10.04,4
3466,122,2.41,4
3466,86,4.96,2
3466,6,1.58,2
3466,11,0.67,4
3467,138,9.78,4
3467,126,7.93,3
3467,135,0.46,1
3467,118,3.61,2
3467,71,0.63,2
3467,52,22.47,1
3467,83,3.51,4
3468,39,5.71,4
3468,57,1.84,1
3469,128,0.87,1
3469,105,0.81,3
3469,148,2.07,4
3469,84,1.42,1
3469,118,4.37,3
3469,6,1.7,1
3469,88,5.69,2
3470,142,23.58,2
3470,75,0.68,4
3470,76,1.44,3
3471,79,2.82,2
3471,28,0.9,1
3471,120,2.88,2
3471,40,5.92,2
3471,11,1.13,3
3471,84,1.21,1
3471,35,3.64,2
3471,57,1.28,1
3472,105,1.17,1
3472,69,2.79,2
3472,41,7.26,4
3473,154,1.78,1
3473,125,0.45,4
3473,122,1.33,3
3473,133,7.9,1
3473,8,1.35,4
3473,13,1.21,4
3473,17,3.2,4
3474,28,2.66,2
3474,21,6.99,1
3474,128,2.58,1
3474,113,4.44,1
3474,131,30.36,3
3474,119,1.31,3
3474,91,1.59,1
3474,49,10.75,3
3475,18,4.1,1
3475,103,3.49,3
3475,93,0.67,1
3475,84,1.31,4
3475,50,12.17,4
3476,116,1.07,2
3476,43,1.74,4
3476,153,2.8,2
3476,50,11.3,2
3476,16,2.42,3
3476,60,3.33,3
3476,34,2.57,1
3476,80,3.51,3
3477,10,1.56,1
3477,54,10.1,3
3477,112,1.68,3
3477,149,57.41,2
3477,31,1.83,2
3477,135,0.72,2
3478,27,7.84,3
3478,33,2.62,4
3478,18,3.48,1
3478,100,4.37,1
3479,84,1.46,4
3479,13,1.21,3
3479,9,1.75,2
3479,134,9.06,1
3479,93,1.39,3
3479,19,4.0,4
3479,110,5.74,2
3479,137,1.68,3
3480,84,1.39,1
3480,48,19.34,4
3480,50,12.15,1
3480,9,1.69,3
3480,44,17.74,2
3481,149,84.43,1
3481,126,6.26,1
3481,94,2.94,4
3481,25,15.85,1
3481,2,1.84,1
3481,16,2.16,1
3481,150,1.54,1
3482,131,35.79,4
3482,67,2.49,3
3482,126,6.68,2
3482,61,3.3,4
3483,37,6.11,3
3483,110,5.53,4
3483,76,1.98,2
3483,25,15.87,2
3483,13,1.14,2
3483,139,0.41,2
3484,38,5.11,4
3484,28,3.42,2
3484,18,3.81,2
3485,44,16.91,1
3485,12,2.08,2
3485,51,18.28,4
3485,122,2.01,3
3485,107,11.21,1
3485,1,2.02,3
3485,32,3.95,1
3486,97,5.31,4
3486,23,5.98,3
3487,121,4.08,4
3487,18,4.18,3
3488,75,1.16,2
3488,41,6.3,1
3488,105,0.63,2
3488,106,2.53,1
3488,85,2.08,2
3488,14,1.69,1
3488,126,7.94,2
3489,7,1.56,3
3489,1,1.72,3
3489,82,0.52,3
3490,96,5.22,3
3490,63,3.46,4
3490,89,3.62,1
3490,3,1.26,4
3491,45,26.48,1
3491,36,4.06,2
3491,53,29.67,1
3491,128,1.52,2
3491,13,1.11,3
3491,105,1.03,3
3491,120,1.99,3
3491,65,3.63,4
3492,129,14.31,3
3492,12,1.4,4
3492,73,0.74,2
3492,76,2.37,4
3493,138,8.94,2
3493,102,2.32,4
3494,128,1.52,1
3494,66,2.55,4
3494,133,8.67,1
3494,13,0.79,4
3494,49,10.17,2
3494,69,3.21,3
3494,107,10.75,2
3494,61,4.06,4
3495,62,3.53,3
3495,20,8.11,4
3495,27,7.93,2
3495,135,0.62,3
3495,81,5.72,4
3495,108,1.19,3
3495,125,0.44,2
3495,78,2.73,4
3496,94,2.88,1
3496,76,2.07,2
3496,117,4.88,2
3497,151,1.94,3
3497,106,3.87,4
3498,37,6.27,3
3498,69,2.6,1
3499,60,3.33,4
3499,151,1.78,1
3499,69,2.33,2
3499,146,1.0,4
3499,20,7.68,1
3500,106,0.97,3
3500,21,6.35,1
3500,148,3.09,3
3501,119,1.51,3
3501,87,3.81,2
3501,57,2.18,2
3501,99,3.57,3
3502,128,1.52,1
3502,108,2.61,2
3502,145,0.98,2
3502,131,28.65,3
3502,46,11.92,1
3502,125,0.51,3
3502,134,12.71,1
3503,134,11.65,1
3503,14,1.84,2
3503,34,3.02,4
3503,40,5.91,3
3503,11,0.67,4
3503,26,0.97,2
3503,83,3.2,4
3504,113,6.22,1
3504,73,0.6,1
3504,129,10.04,3
3504,82,0.58,2
3504,88,6.07,3
3504,107,10.75,1
3504,18,3.89,3
3505,64,1.27,4
3505,85,2.01,1
3505,98,5.86,2
3506,127,5.09,4
3506,28,3.22,2
3506,64,1.48,2
3506,12,1.45,2
3506,125,0.51,3
3506,145,1.06,1
3506,118,3.94,2
3506,25,14.38,3
3507,138,11.45,3
3507,126,7.11,4
3507,49,10.34,1
3508,80,3.51,2
3508,16,2.52,4
3509,116,0.97,3
3509,117,4.88,1
3509,130,9.89,1
3509,85,2.08,4
3509,129,12.72,4
3509,111,0.77,2
3510,108,2.37,4
3510,66,2.63,3
3510,1,1.99,4
3510,47,22.8,1
3510,34,2.94,3
3511,117,6.21,2
3511,8,1.24,2
3511,141,24.46,3
3512,86,5.43,3
3512,38,4.84,1
3512,126,7.11,4
3512,141,23.45,2
3513,46,11.2,3
3513,30,1.71,4
3513,101,0.97,3
3513,148,1.97,4
3514,80,3.62,3
3514,74,1.09,3
3514,1,2.08,4
3514,19,3.91,2
3514,90,8.5,1
3514,46,12.69,4
3514,116,1.09,1
3515,106,2.75,1
3515,81,5.1,1
3515,49,10.76,4
3515,41,7.26,1
3515,37,4.7,3
3515,78,2.6,1
3516,146,0.86,3
3516,39,7.47,1
3516,59,1.95,2
3516,149,82.4,2
3516,73,0.74,1
3516,123,2.49,4
3516,14,1.83,1
3516,142,34.37,2
3517,99,4.11,1
3517,144,14.12,1
3518,148,1.93,3
3518,24,6.91,4
3518,85,2.28,4
3518,50,12.17,2
3518,125,0.61,4
3518,19,3.78,3
3518,96,8.42,2
3518,149,84.91,1
3519,100,4.72,3
3519,137,3.02,4
3519,34,2.5,1
3519,148,1.86,4
3519,10,1.56,2
3519,132,4.74,4
3519,139,0.56,3
3519,136,13.1,4
3520,43,1.74,3
3520,127,5.9,1
3520,48,17.95,3
3520,144,14.12,1
3521,46,13.14,3
3521,67,3.15,4
3522,10,1.56,3
3522,63,3.46,2
3522,123,3.07,4
3522,119,1.24,4
3522,68,2.35,2
3523,93,3.04,4
3523,72,0.63,4
3523,136,9.61,4
3524,9,1.69,4
3524,39,7.23,1
3524,3,1.15,1
3524,147,4.33,1
3524,95,4.67,4
3524,82,0.73,4
3524,18,4.1,4
3525,70,2.96,4
3525,151,1.92,4
3525,40,5.23,3
3526,2,1.52,1
3526,71,0.61,2
3526,128,1.52,2
3526,107,12.13,2
3526,102,2.54,3
3526,19,3.92,4
3527,149,64.78,1
3527,114,1.87,3
3527,68,2.55,3
3527,85,1.95,4
3527,1,2.02,4
3527,131,29.41,4
3527,42,1.72,2
3527,58,1.94,2
3528,120,3.46,1
3528,57,2.0,1
3528,117,5.82,1
3528,21,7.01,1
3528,49,9.73,3
3529,138,11.45,4
3529,97,5.58,4
3529,5,0.77,1
3529,149,70.76,4
3530,130,11.06,1
3530,60,4.31,2
3530,88,5.42,2
3531,86,4.73,1
3531,137,1.68,2
3531,57,2.24,1
3531,98,6.11,4
3531,145,1.02,3
3531,116,0.87,1
3531,35,3.61,4
3531,55,18.82,2
3532,94,2.46,4
3532,96,5.22,1
3532,154,2.95,3
3533,105,1.17,3
3533,23,6.67,1
3534,100,3.42,1
3534,84,1.33,1
3534,30,1.08,3
3534,89,4.11,4
3534,90,8.0,1
3534,11,1.02,1
3534,130,15.05,2
3535,106,2.06,1
3535,108,1.21,1
3535,87,7.4,1
3536,94,2.65,3
3536,10,1.56,4
3536,90,6.22,1
3536,86,3.46,1
3536,104,2.11,2
3536,69,2.87,3
3536,61,3.18,4
3536,106,0.61,1
3537,54,10.1,3
3537,26,0.44,3
3537,52,19.21,1
3537,14,1.8,4
3537,28,0.02,1
3537,104,1.56,1
3537,114,1.71,4
3538,88,6.1,3
3538,95,4.06,1
3539,124,2.06,3
3539,78,2.55,4
3539,56,1.84,2
3539,126,8.26,3
3540,17,3.5,1
3540,114,1.25,4
3540,91,1.77,4
3540,11,0.93,1
3540,53,24.14,3
3540,9,1.68,4
3541,6,1.86,2
3541,141,29.44,2
3541,151,1.46,2
3541,27,7.93,2
3541,83,2.59,4
3541,42,2.0,2
3542,143,3.6,1
3542,87,5.37,3
3542,101,0.79,2
3543,21,7.01,2
3543,75,0.9,2
3544,66,2.86,3
3544,1,1.99,4
3544,20,6.85,1
3544,78,3.28,2
3544,15,1.97,3
3544,60,3.9,3
3545,95,4.06,2
3545,143,3.36,4
3545,142,31.31,2
3545,66,2.39,2
3545,144,16.08,1
3545,7,1.58,2
3545,37,6.11,2
3545,11,0.93,2
3546,3,1.26,4
3546,48,20.06,4
3546,57,2.29,2
3546,34,2.94,2
3547,104,1.83,1
3547,59,1.95,3
3547,87,4.42,1
3548,137,2.74,3
3548,108,2.49,3
3548,120,2.27,1
3549,30,2.28,3
3549,86,5.9,4
3550,84,1.31,2
3550,78,2.73,2
3550,139,0.69,1
3550,19,3.9,1
3550,93,3.04,4
3550,149,82.4,1
3550,28,2.79,2
3551,3,1.14,1
3551,120,2.57,3
3551,2,1.28,1
3551,74,1.24,2
3551,26,2.63,1
3551,68,2.25,1
3551,151,1.78,3
3552,11,0.96,3
3552,24,6.97,2
3552,132,5.79,4
3552,87,4.42,2
3552,46,11.5,1
3552,92,2.88,3
3552,107,11.98,4
3553,114,1.63,4
3553,125,0.5,2
3553,108,2.38,1
3553,123,3.3,2
3553,120,2.0,1
3554,142,43.47,2
3554,29,7.03,4
3554,15,1.76,4
3555,111,1.54,1
3555,37,5.34,2
3555,72,0.63,1
3555,92,1.95,1
3555,137,1.56,2
3555,76,2.37,2
3555,154,2.8,4
3556,60,3.74,4
3556,31,1.74,2
3556,150,1.15,1
3556,45,26.48,3
3556,32,3.69,3
3556,28,3.82,3
3556,86,3.46,1
3556,9,1.55,1
3557,84,1.39,3
3557,136,15.05,4
3557,54,11.52,4
3558,22,7.08,3
3558,135,0.68,3
3559,148,1.93,2
3559,60,3.76,1
3559,107,7.49,1
3560,105,0.63,2
3560,60,3.97,2
3560,27,7.43,1
3560,16,1.92,1
3560,85,2.08,1
3560,130,9.89,2
3560,126,7.94,4
3561,43,1.87,2
3561,110,5.48,4
3561,50,11.09,2
3561,130,15.65,2
3561,28,2.69,1
3561,93,2.3,3
3562,79,3.0,4
3562,93,1.36,1
3562,70,2.67,2
3563,60,3.37,3
3563,107,10.27,1
3563,114,1.66,3
3563,50,11.99,1
3563,112,1.85,1
3563,3,1.23,1
3563,102,1.38,1
3563,21,6.83,3
3564,131,30.27,2
3564,67,3.15,2
3565,8,1.3,3
3565,132,6.2,1
3565,3,1.07,4
